"Date","Age Group","Sex","Sinovac 1st dose","Sinovac 2nd dose","Sinovac 3rd dose","BioNTech 1st dose","BioNTech 2nd dose","BioNTech 3rd dose"
"2021-09-22","80 and above","F","12","74","0","37","102","0"
"2021-09-22","80 and above","M","22","58","0","39","104","0"
"2021-09-23","0-19","F","10","22","0","185","207","0"
"2021-09-23","0-19","M","16","25","0","240","274","0"
"2021-09-23","20-29","F","82","211","0","372","1772","0"
"2021-09-23","20-29","M","73","191","0","376","1756","0"
"2021-09-23","30-39","F","177","503","0","536","2160","0"
"2021-09-23","30-39","M","118","304","0","343","1604","0"
"2021-09-23","40-49","F","279","909","0","412","1814","0"
"2021-09-23","40-49","M","190","492","0","280","1167","0"
"2021-09-23","50-59","F","473","1381","0","384","1634","0"
"2021-09-23","50-59","M","307","839","0","264","1033","0"
"2021-09-23","60-69","F","501","1372","0","347","1146","0"
"2021-09-23","60-69","M","412","1219","0","288","869","0"
"2021-09-23","70-79","F","346","661","0","147","389","0"
"2021-09-23","70-79","M","283","586","0","170","356","0"
"2021-09-23","80 and above","F","209","351","0","62","147","0"
"2021-09-23","80 and above","M","153","223","0","48","111","0"
"2021-09-24","0-19","F","11","28","0","854","552","0"
"2021-09-24","0-19","M","14","36","0","907","421","0"
"2021-09-24","20-29","F","106","232","0","426","2039","0"
"2021-09-24","20-29","M","94","184","0","431","1671","0"
"2021-09-24","30-39","F","235","493","0","727","2702","0"
"2021-09-24","30-39","M","145","266","0","401","1502","0"
"2021-09-24","40-49","F","396","884","0","630","2344","0"
"2021-09-24","40-49","M","236","448","0","373","1168","0"
"2021-09-24","50-59","F","531","1394","0","527","1860","0"
"2021-09-24","50-59","M","314","756","0","299","1048","0"
"2021-09-24","60-69","F","644","1178","0","417","1123","0"
"2021-09-24","60-69","M","476","947","0","300","816","0"
"2021-09-24","70-79","F","354","475","0","175","370","0"
"2021-09-24","70-79","M","317","432","0","165","346","0"
"2021-09-24","80 and above","F","215","246","0","74","107","0"
"2021-09-24","80 and above","M","150","156","0","46","98","0"
"2021-09-25","0-19","F","11","68","0","721","906","0"
"2021-09-25","0-19","M","21","77","0","744","871","0"
"2021-09-25","20-29","F","81","233","0","539","2482","0"
"2021-09-25","20-29","M","63","179","0","455","2271","0"
"2021-09-25","30-39","F","179","460","0","812","3063","0"
"2021-09-25","30-39","M","117","247","0","440","1645","0"
"2021-09-25","40-49","F","266","805","0","681","2677","0"
"2021-09-25","40-49","M","176","446","0","360","1499","0"
"2021-09-25","50-59","F","397","1067","0","601","1914","0"
"2021-09-25","50-59","M","279","739","0","389","1367","0"
"2021-09-25","60-69","F","484","980","0","451","1180","0"
"2021-09-25","60-69","M","357","847","0","309","940","0"
"2021-09-25","70-79","F","310","404","0","191","399","0"
"2021-09-25","70-79","M","195","345","0","137","287","0"
"2021-09-25","80 and above","F","132","248","0","69","117","0"
"2021-09-25","80 and above","M","87","148","0","46","90","0"
"2021-09-26","0-19","F","5","28","0","364","447","0"
"2021-09-26","0-19","M","4","30","0","450","569","0"
"2021-09-26","20-29","F","59","187","0","417","1723","0"
"2021-09-26","20-29","M","41","140","0","378","1557","0"
"2021-09-26","30-39","F","109","312","0","585","2232","0"
"2021-09-26","30-39","M","46","167","0","289","1119","0"
"2021-09-26","40-49","F","137","470","0","505","1804","0"
"2021-09-26","40-49","M","77","244","0","211","933","0"
"2021-09-26","50-59","F","191","450","0","388","1148","0"
"2021-09-26","50-59","M","134","415","0","224","839","0"
"2021-09-26","60-69","F","196","388","0","238","613","0"
"2021-09-26","60-69","M","161","430","0","211","588","0"
"2021-09-26","70-79","F","103","140","0","97","240","0"
"2021-09-26","70-79","M","80","91","0","80","163","0"
"2021-09-26","80 and above","F","49","56","0","42","97","0"
"2021-09-26","80 and above","M","28","46","0","25","58","0"
"2021-09-27","0-19","F","10","20","0","254","196","0"
"2021-09-27","0-19","M","9","37","0","291","240","0"
"2021-09-27","20-29","F","90","166","0","338","1202","0"
"2021-09-27","20-29","M","75","198","0","380","1365","0"
"2021-09-27","30-39","F","225","392","0","411","1363","0"
"2021-09-27","30-39","M","155","270","0","362","1115","0"
"2021-09-27","40-49","F","354","678","0","349","1062","0"
"2021-09-27","40-49","M","229","396","0","252","792","0"
"2021-09-27","50-59","F","529","1081","1","352","1006","0"
"2021-09-27","50-59","M","310","683","0","263","663","0"
"2021-09-27","60-69","F","612","1089","0","365","786","1"
"2021-09-27","60-69","M","490","835","3","306","625","2"
"2021-09-27","70-79","F","390","489","0","161","322","0"
"2021-09-27","70-79","M","284","402","0","141","273","1"
"2021-09-27","80 and above","F","195","206","0","60","105","0"
"2021-09-27","80 and above","M","135","167","0","50","91","0"
"2021-09-28","0-19","F","10","22","0","168","145","0"
"2021-09-28","0-19","M","9","28","0","219","147","0"
"2021-09-28","20-29","F","87","167","0","255","910","1"
"2021-09-28","20-29","M","87","138","0","312","904","0"
"2021-09-28","30-39","F","204","399","0","383","1020","0"
"2021-09-28","30-39","M","119","254","0","271","773","0"
"2021-09-28","40-49","F","310","658","0","275","776","0"
"2021-09-28","40-49","M","191","358","0","205","528","0"
"2021-09-28","50-59","F","493","997","0","318","801","0"
"2021-09-28","50-59","M","309","594","0","190","487","0"
"2021-09-28","60-69","F","526","944","0","276","582","0"
"2021-09-28","60-69","M","401","774","0","242","501","0"
"2021-09-28","70-79","F","317","480","0","116","253","0"
"2021-09-28","70-79","M","251","393","0","122","248","1"
"2021-09-28","80 and above","F","186","250","0","63","87","0"
"2021-09-28","80 and above","M","114","167","0","44","83","0"
"2021-09-29","0-19","F","9","17","0","325","156","0"
"2021-09-29","0-19","M","3","18","0","310","165","0"
"2021-09-29","20-29","F","55","180","0","393","1047","0"
"2021-09-29","20-29","M","62","145","0","414","932","0"
"2021-09-29","30-39","F","177","395","0","539","1312","0"
"2021-09-29","30-39","M","89","245","0","368","769","0"
"2021-09-29","40-49","F","234","663","0","456","943","0"
"2021-09-29","40-49","M","148","375","0","268","539","0"
"2021-09-29","50-59","F","363","950","0","390","843","0"
"2021-09-29","50-59","M","213","631","0","252","521","0"
"2021-09-29","60-69","F","454","999","0","375","682","0"
"2021-09-29","60-69","M","322","808","0","299","522","0"
"2021-09-29","70-79","F","224","483","0","172","282","0"
"2021-09-29","70-79","M","225","392","0","167","222","0"
"2021-09-29","80 and above","F","210","266","0","72","93","0"
"2021-09-29","80 and above","M","130","171","0","68","81","0"
"2021-09-30","0-19","F","10","20","0","1135","290","0"
"2021-09-30","0-19","M","12","23","0","1162","289","0"
"2021-09-30","20-29","F","85","215","0","557","1367","0"
"2021-09-30","20-29","M","82","172","0","444","1125","0"
"2021-09-30","30-39","F","206","431","0","840","1692","0"
"2021-09-30","30-39","M","141","259","0","513","1029","0"
"2021-09-30","40-49","F","355","660","0","704","1348","0"
"2021-09-30","40-49","M","213","400","0","446","775","0"
"2021-09-30","50-59","F","487","981","0","602","1151","0"
"2021-09-30","50-59","M","274","589","0","384","664","0"
"2021-09-30","60-69","F","544","953","0","520","751","0"
"2021-09-30","60-69","M","418","725","0","387","537","0"
"2021-09-30","70-79","F","309","470","0","244","264","0"
"2021-09-30","70-79","M","212","402","0","204","250","0"
"2021-09-30","80 and above","F","145","249","0","71","91","0"
"2021-09-30","80 and above","M","111","149","0","75","80","0"
"2021-10-01","0-19","F","5","15","0","631","337","0"
"2021-10-01","0-19","M","8","18","0","613","285","0"
"2021-10-01","20-29","F","35","76","0","363","981","0"
"2021-10-01","20-29","M","27","43","0","287","690","0"
"2021-10-01","30-39","F","97","93","0","430","1130","0"
"2021-10-01","30-39","M","45","58","0","237","584","0"
"2021-10-01","40-49","F","119","181","0","388","927","0"
"2021-10-01","40-49","M","92","92","0","180","463","0"
"2021-10-01","50-59","F","156","241","0","305","809","0"
"2021-10-01","50-59","M","117","177","0","180","375","0"
"2021-10-01","60-69","F","154","319","0","239","548","0"
"2021-10-01","60-69","M","150","291","0","164","461","0"
"2021-10-01","70-79","F","91","164","0","106","218","0"
"2021-10-01","70-79","M","53","149","0","63","176","0"
"2021-10-01","80 and above","F","38","66","0","37","52","0"
"2021-10-01","80 and above","M","26","51","0","27","61","0"
"2021-10-02","0-19","F","14","54","0","443","350","0"
"2021-10-02","0-19","M","8","44","0","441","357","0"
"2021-10-02","20-29","F","42","172","0","253","1165","0"
"2021-10-02","20-29","M","37","144","0","242","1016","0"
"2021-10-02","30-39","F","96","385","0","333","1539","0"
"2021-10-02","30-39","M","68","195","0","240","898","0"
"2021-10-02","40-49","F","180","609","0","295","1304","0"
"2021-10-02","40-49","M","112","347","0","189","849","0"
"2021-10-02","50-59","F","262","809","0","284","980","0"
"2021-10-02","50-59","M","192","567","0","168","757","0"
"2021-10-02","60-69","F","290","812","0","219","714","0"
"2021-10-02","60-69","M","244","692","0","202","561","0"
"2021-10-02","70-79","F","212","414","0","110","295","0"
"2021-10-02","70-79","M","142","296","0","60","222","0"
"2021-10-02","80 and above","F","100","227","0","43","87","0"
"2021-10-02","80 and above","M","64","137","0","21","59","0"
"2021-10-03","0-19","F","3","14","0","214","204","0"
"2021-10-03","0-19","M","7","11","0","269","254","0"
"2021-10-03","20-29","F","40","84","0","199","825","0"
"2021-10-03","20-29","M","29","62","0","178","773","0"
"2021-10-03","30-39","F","90","193","0","320","1112","0"
"2021-10-03","30-39","M","46","111","0","205","585","0"
"2021-10-03","40-49","F","94","246","0","220","898","0"
"2021-10-03","40-49","M","78","164","0","119","482","0"
"2021-10-03","50-59","F","129","256","0","162","598","0"
"2021-10-03","50-59","M","95","236","0","107","415","0"
"2021-10-03","60-69","F","123","242","0","127","376","0"
"2021-10-03","60-69","M","121","256","0","116","352","0"
"2021-10-03","70-79","F","65","86","0","53","157","0"
"2021-10-03","70-79","M","48","65","0","50","117","0"
"2021-10-03","80 and above","F","40","58","0","21","52","0"
"2021-10-03","80 and above","M","22","22","0","17","41","0"
"2021-10-04","0-19","F","2","20","0","145","109","0"
"2021-10-04","0-19","M","8","22","0","166","114","0"
"2021-10-04","20-29","F","59","125","0","194","629","0"
"2021-10-04","20-29","M","40","134","0","260","737","0"
"2021-10-04","30-39","F","104","319","0","236","643","0"
"2021-10-04","30-39","M","79","233","0","262","636","0"
"2021-10-04","40-49","F","174","583","0","197","536","0"
"2021-10-04","40-49","M","138","386","0","158","434","0"
"2021-10-04","50-59","F","260","812","0","203","514","0"
"2021-10-04","50-59","M","194","581","0","146","385","0"
"2021-10-04","60-69","F","395","888","0","242","492","0"
"2021-10-04","60-69","M","324","746","0","255","429","0"
"2021-10-04","70-79","F","292","471","0","124","195","0"
"2021-10-04","70-79","M","224","379","0","150","192","0"
"2021-10-04","80 and above","F","151","213","0","66","96","0"
"2021-10-04","80 and above","M","119","175","0","54","63","0"
"2021-10-05","0-19","F","2","15","0","110","54","0"
"2021-10-05","0-19","M","7","20","0","151","98","0"
"2021-10-05","20-29","F","47","103","0","141","406","0"
"2021-10-05","20-29","M","57","105","0","187","433","0"
"2021-10-05","30-39","F","137","262","0","196","452","0"
"2021-10-05","30-39","M","89","162","0","181","346","0"
"2021-10-05","40-49","F","195","445","0","166","353","0"
"2021-10-05","40-49","M","127","249","0","159","273","0"
"2021-10-05","50-59","F","275","616","0","182","407","0"
"2021-10-05","50-59","M","175","400","0","182","267","0"
"2021-10-05","60-69","F","441","704","0","244","382","0"
"2021-10-05","60-69","M","335","590","0","206","286","0"
"2021-10-05","70-79","F","287","377","0","128","145","0"
"2021-10-05","70-79","M","248","316","0","140","169","0"
"2021-10-05","80 and above","F","153","190","0","53","70","0"
"2021-10-05","80 and above","M","103","116","0","52","59","0"
"2021-10-06","0-19","F","8","10","0","100","54","0"
"2021-10-06","0-19","M","7","16","0","117","74","0"
"2021-10-06","20-29","F","44","90","0","179","397","0"
"2021-10-06","20-29","M","45","105","0","200","437","0"
"2021-10-06","30-39","F","97","224","0","174","474","0"
"2021-10-06","30-39","M","73","161","0","167","365","0"
"2021-10-06","40-49","F","136","371","0","160","370","0"
"2021-10-06","40-49","M","81","244","0","117","232","0"
"2021-10-06","50-59","F","212","573","0","155","343","0"
"2021-10-06","50-59","M","167","361","0","142","254","0"
"2021-10-06","60-69","F","306","641","0","213","326","0"
"2021-10-06","60-69","M","263","547","0","217","250","0"
"2021-10-06","70-79","F","224","350","0","117","147","0"
"2021-10-06","70-79","M","157","275","0","126","127","0"
"2021-10-06","80 and above","F","128","183","0","53","52","0"
"2021-10-06","80 and above","M","93","120","0","62","57","0"
"2021-10-07","0-19","F","3","11","0","154","80","0"
"2021-10-07","0-19","M","11","11","0","193","83","0"
"2021-10-07","20-29","F","39","96","0","175","508","0"
"2021-10-07","20-29","M","45","87","0","204","494","0"
"2021-10-07","30-39","F","92","236","0","216","641","0"
"2021-10-07","30-39","M","56","167","0","187","414","0"
"2021-10-07","40-49","F","167","410","0","193","492","0"
"2021-10-07","40-49","M","92","231","0","155","320","0"
"2021-10-07","50-59","F","240","612","0","183","455","0"
"2021-10-07","50-59","M","181","388","0","133","310","0"
"2021-10-07","60-69","F","330","648","0","192","329","0"
"2021-10-07","60-69","M","256","542","0","196","283","0"
"2021-10-07","70-79","F","206","410","0","127","141","0"
"2021-10-07","70-79","M","189","287","0","126","118","0"
"2021-10-07","80 and above","F","156","216","0","57","52","0"
"2021-10-07","80 and above","M","100","138","0","47","39","0"
"2021-10-08","0-19","F","4","21","0","326","135","0"
"2021-10-08","0-19","M","10","22","0","388","116","0"
"2021-10-08","20-29","F","41","106","0","183","677","0"
"2021-10-08","20-29","M","30","110","0","210","545","0"
"2021-10-08","30-39","F","90","273","0","284","883","0"
"2021-10-08","30-39","M","67","170","0","194","576","0"
"2021-10-08","40-49","F","146","457","0","229","772","0"
"2021-10-08","40-49","M","89","260","0","160","456","0"
"2021-10-08","50-59","F","239","698","0","196","595","0"
"2021-10-08","50-59","M","164","427","0","144","350","0"
"2021-10-08","60-69","F","256","750","0","176","384","0"
"2021-10-08","60-69","M","190","575","0","133","305","0"
"2021-10-08","70-79","F","137","380","0","55","148","0"
"2021-10-08","70-79","M","102","289","0","58","117","0"
"2021-10-08","80 and above","F","50","146","0","20","42","0"
"2021-10-08","80 and above","M","41","126","0","17","29","0"
"2021-10-09","0-19","F","0","1","0","0","0","0"
"2021-10-09","20-29","F","0","4","0","0","0","0"
"2021-10-09","20-29","M","1","0","0","0","0","0"
"2021-10-09","30-39","F","3","2","0","0","0","0"
"2021-10-09","30-39","M","0","1","0","0","0","0"
"2021-10-09","40-49","F","2","3","0","0","0","0"
"2021-10-09","40-49","M","0","2","0","0","0","0"
"2021-10-09","50-59","F","4","4","0","0","0","0"
"2021-10-09","50-59","M","2","2","0","0","0","0"
"2021-10-09","60-69","F","5","7","0","0","0","0"
"2021-10-09","60-69","M","5","6","0","0","0","0"
"2021-10-09","70-79","F","2","2","0","0","0","0"
"2021-10-09","70-79","M","1","3","0","0","0","0"
"2021-10-09","80 and above","F","1","2","0","0","0","0"
"2021-10-09","80 and above","M","0","4","0","0","0","0"
"2021-10-10","0-19","F","10","22","12","363","296","0"
"2021-10-10","0-19","M","7","26","16","419","259","0"
"2021-10-10","20-29","F","44","109","0","283","1138","0"
"2021-10-10","20-29","M","39","89","0","258","1029","0"
"2021-10-10","30-39","F","86","255","2","407","1530","0"
"2021-10-10","30-39","M","50","162","1","215","905","0"
"2021-10-10","40-49","F","101","319","8","308","1312","0"
"2021-10-10","40-49","M","78","242","7","157","739","0"
"2021-10-10","50-59","F","159","481","2","191","985","0"
"2021-10-10","50-59","M","106","383","1","121","694","0"
"2021-10-10","60-69","F","126","464","1","148","621","0"
"2021-10-10","60-69","M","123","463","1","110","589","0"
"2021-10-10","70-79","F","73","235","0","73","239","0"
"2021-10-10","70-79","M","59","180","0","41","195","0"
"2021-10-10","80 and above","F","32","104","0","39","72","0"
