16458.0_2.0,49.0
35161.0_1.0,46.0
9994.0_3.0,33.0
12271.0_3.0,5.0
5910.0_2.0,41.0
23061.0_2.0,35.0
1721.0_4.0,2.0
23859.0_1.0,50.0
25029.0_4.0,20.0
32479.0_1.0,18.0
833.0_2.0,73.0
5110.0_2.0,33.0
10875.0_2.0,46.0
19050.0_1.0,52.0
8974.0_1.0,50.0
33177.0_1.0,18.0
16848.0_6.0,8.0
22830.0_1.0,48.0
8057.0_3.0,24.0
1732.0_1.0,75.0
9672.0_1.0,70.0
1480.0_2.0,52.0
11358.0_2.0,48.0
23409.0_2.0,75.0
24557.0_1.0,60.0
3448.0_4.0,3.0
4600.0_1.0,48.0
22363.0_2.0,43.0
6299.0_4.0,31.0
2059.0_3.0,50.0
2976.0_1.0,38.0
25670.0_4.0,37.0
18553.0_2.0,63.0
29100.0_1.0,50.0
34331.0_3.0,33.0
18086.0_3.0,23.0
22615.0_1.0,74.0
26989.0_1.0,33.0
9457.0_1.0,89.0
4133.0_2.0,44.0
19727.0_3.0,13.0
10184.0_1.0,50.0
4412.0_2.0,24.0
6981.0_3.0,43.0
22148.0_2.0,50.0
21665.0_2.0,56.0
31674.0_3.0,18.0
10596.0_2.0,54.0
31996.0_1.0,29.0
3874.0_4.0,28.0
22553.0_6.0,8.0
24772.0_1.0,56.0
8524.0_2.0,42.0
13180.0_2.0,42.0
23624.0_2.0,44.0
31024.0_1.0,85.0
12032.0_3.0,28.0
6565.0_2.0,44.0
19063.0_3.0,8.0
9900.0_1.0,28.0
30326.0_1.0,51.0
30942.0_5.0,45.0
34438.0_1.0,36.0
13528.0_2.0,54.0
23537.0_3.0,39.0
12555.0_2.0,74.0
1922.0_5.0,6.0
10741.0_3.0,30.0
13065.0_3.0,24.0
2920.0_1.0,27.0
21810.0_3.0,65.0
13756.0_4.0,24.0
32372.0_3.0,25.0
24107.0_2.0,74.0
13242.0_5.0,25.0
19059.0_3.0,14.0
3902.0_1.0,61.0
29394.0_2.0,42.0
33868.0_2.0,25.0
32694.0_1.0,17.0
34807.0_4.0,31.0
33633.0_3.0,25.0
29857.0_1.0,59.0
17292.0_2.0,65.0
30298.0_4.0,21.0
21531.0_3.0,30.0
17571.0_2.0,42.0
21390.0_2.0,58.0
4935.0_1.0,67.0
19754.0_4.0,25.0
20871.0_1.0,52.0
21354.0_1.0,31.0
11573.0_2.0,56.0
14185.0_3.0,18.0
32600.0_3.0,25.0
19526.0_2.0,60.0
29535.0_3.0,68.0
7598.0_2.0,30.0
3113.0_4.0,1.0
16400.0_2.0,54.0
17983.0_3.0,25.0
19430.0_1.0,32.0
19385.0_1.0,50.0
15726.0_1.0,45.0
35351.0_1.0,45.0
17970.0_1.0,42.0
13217.0_1.0,50.0
31495.0_4.0,30.0
27898.0_1.0,27.0
20656.0_1.0,78.0
23396.0_2.0,79.0
26543.0_2.0,31.0
5771.0_1.0,79.0
28837.0_3.0,15.0
10402.0_2.0,40.0
24034.0_2.0,4.0
29209.0_4.0,21.0
24094.0_2.0,26.0
8859.0_2.0,37.0
33121.0_1.0,55.0
21316.0_3.0,37.0
31661.0_1.0,65.0
2426.0_1.0,80.0
25892.0_1.0,48.0
4056.0_1.0,51.0
6105.0_4.0,1.0
210.0_1.0,87.0
12582.0_3.0,19.0
32144.0_1.0,23.0
6977.0_3.0,6.0
26264.0_2.0,39.0
15574.0_4.0,45.0
5622.0_4.0,12.0
18406.0_2.0,45.0
34199.0_4.0,23.0
760.0_2.0,81.0
12911.0_3.0,50.0
12734.0_1.0,35.0
33488.0_2.0,60.0
10325.0_2.0,50.0
25579.0_4.0,28.0
13432.0_1.0,40.0
21330.0_2.0,52.0
30949.0_2.0,38.0
23496.0_4.0,18.0
28008.0_2.0,48.0
15941.0_1.0,40.0
16379.0_2.0,37.0
17017.0_1.0,63.0
27026.0_2.0,70.0
6753.0_1.0,31.0
18732.0_1.0,45.0
28884.0_1.0,33.0
8424.0_1.0,48.0
20618.0_3.0,4.0
34327.0_3.0,20.0
7941.0_1.0,57.0
34653.0_1.0,30.0
2705.0_1.0,65.0
17091.0_1.0,31.0
22839.0_3.0,5.0
20511.0_5.0,13.0
2097.0_1.0,47.0
1956.0_3.0,24.0
7726.0_1.0,33.0
34103.0_1.0,27.0
24322.0_2.0,33.0
29055.0_2.0,45.0
11093.0_1.0,26.0
25677.0_1.0,83.0
15896.0_2.0,66.0
14541.0_3.0,17.0
1580.0_3.0,13.0
7404.0_2.0,45.0
14085.0_1.0,52.0
26375.0_1.0,22.0
16594.0_2.0,75.0
25020.0_2.0,35.0
8759.0_1.0,35.0
33066.0_3.0,32.0
29283.0_4.0,30.0
34365.0_1.0,26.0
15058.0_1.0,35.0
32244.0_2.0,41.0
8209.0_1.0,40.0
13052.0_1.0,37.0
26599.0_3.0,29.0
17909.0_3.0,28.0
6642.0_2.0,22.0
6870.0_5.0,2.0
189.0_1.0,62.0
28402.0_1.0,28.0
27538.0_5.0,30.0
1728.0_1.0,21.0
7954.0_3.0,45.0
1030.0_3.0,11.0
26654.0_1.0,50.0
30140.0_6.0,20.0
4894.0_2.0,67.0
18888.0_2.0,48.0
26831.0_3.0,19.0
22805.0_5.0,2.0
32794.0_2.0,30.0
26328.0_2.0,20.0
33392.0_1.0,38.0
21917.0_1.0,45.0
30614.0_1.0,51.0
35347.0_1.0,20.0
26049.0_2.0,55.0
17533.0_4.0,19.0
16268.0_3.0,10.0
1406.0_3.0,3.0
12619.0_2.0,65.0
6921.0_3.0,5.0
3213.0_5.0,14.0
7163.0_1.0,68.0
2385.0_1.0,80.0
16735.0_3.0,26.0
25570.0_2.0,63.0
22504.0_2.0,30.0
31124.0_2.0,58.0
14098.0_4.0,6.0
29200.0_3.0,30.0
15796.0_1.0,39.0
3763.0_5.0,26.0
8102.0_3.0,55.0
28261.0_1.0,69.0
16268.0_4.0,4.0
24695.0_1.0,82.0
13867.0_3.0,16.0
6921.0_2.0,32.0
11701.0_1.0,58.0
21710.0_2.0,46.0
3774.0_2.0,50.0
17900.0_2.0,58.0
6230.0_1.0,36.0
1621.0_2.0,52.0
33307.0_4.0,29.0
14849.0_2.0,45.0
21115.0_1.0,79.0
24181.0_1.0,32.0
28046.0_1.0,73.0
722.0_3.0,35.0
28609.0_1.0,38.0
7259.0_1.0,62.0
15930.0_5.0,23.0
22048.0_1.0,65.0
17232.0_2.0,37.0
9879.0_1.0,47.0
34753.0_2.0,35.0
7152.0_4.0,9.0
10737.0_3.0,3.0
17181.0_3.0,38.0
7114.0_5.0,8.0
24872.0_2.0,50.0
34881.0_3.0,28.0
14326.0_4.0,18.0
2575.0_5.0,21.0
4271.0_1.0,76.0
5733.0_2.0,47.0
30040.0_4.0,5.0
545.0_2.0,55.0
18265.0_1.0,20.0
5089.0_2.0,65.0
6239.0_3.0,17.0
3548.0_5.0,30.0
11023.0_1.0,73.0
13387.0_2.0,60.0
21330.0_1.0,57.0
10046.0_2.0,36.0
17288.0_2.0,20.0
12693.0_2.0,60.0
15941.0_2.0,70.0
18227.0_4.0,4.0
6427.0_2.0,53.0
7449.0_5.0,10.0
9813.0_2.0,59.0
24657.0_2.0,58.0
28451.0_5.0,16.0
17017.0_2.0,30.0
32835.0_2.0,58.0
10073.0_2.0,64.0
5481.0_3.0,14.0
20089.0_1.0,34.0
10513.0_1.0,40.0
20618.0_2.0,35.0
17567.0_2.0,19.0
9122.0_1.0,44.0
7916.0_4.0,17.0
23852.0_4.0,38.0
2104.0_3.0,23.0
21991.0_1.0,35.0
13206.0_3.0,25.0
17433.0_2.0,43.0
8172.0_2.0,55.0
16950.0_3.0,21.0
14876.0_4.0,11.0
26087.0_1.0,50.0
28223.0_2.0,40.0
33318.0_1.0,50.0
12783.0_5.0,22.0
28824.0_1.0,55.0
14275.0_5.0,21.0
1365.0_3.0,29.0
6015.0_1.0,67.0
6706.0_2.0,56.0
28773.0_2.0,34.0
11019.0_2.0,35.0
6977.0_2.0,47.0
26149.0_3.0,40.0
17755.0_1.0,86.0
10540.0_2.0,48.0
31459.0_2.0,30.0
19059.0_2.0,37.0
6286.0_1.0,35.0
22698.0_2.0,29.0
2741.0_3.0,24.0
24222.0_1.0,55.0
34186.0_3.0,1.0
1918.0_4.0,4.0
12593.0_1.0,72.0
26731.0_1.0,40.0
13532.0_3.0,26.0
15259.0_2.0,30.0
30980.0_4.0,17.0
29019.0_1.0,48.0
4935.0_2.0,48.0
18442.0_4.0,37.0
12267.0_1.0,56.0
12367.0_4.0,25.0
21064.0_4.0,43.0
33955.0_1.0,50.0
28596.0_1.0,50.0
10261.0_2.0,35.0
16694.0_3.0,55.0
25818.0_2.0,59.0
23637.0_4.0,3.0
20189.0_2.0,62.0
32334.0_4.0,20.0
10048.0_6.0,4.0
18591.0_1.0,44.0
18707.0_4.0,41.0
23863.0_1.0,30.0
17983.0_2.0,48.0
12689.0_1.0,52.0
15525.0_1.0,66.0
28146.0_2.0,13.0
14887.0_1.0,35.0
2238.0_2.0,80.0
13756.0_5.0,22.0
12770.0_2.0,54.0
27241.0_3.0,48.0
31446.0_1.0,69.0
10696.0_3.0,27.0
10741.0_2.0,60.0
15474.0_2.0,50.0
24501.0_1.0,50.0
7440.0_3.0,36.0
22598.0_1.0,49.0
9433.0_1.0,67.0
14226.0_1.0,33.0
21776.0_1.0,55.0
17819.0_1.0,46.0
6780.0_1.0,45.0
29356.0_4.0,14.0
9772.0_2.0,82.0
5812.0_8.0,2.0
33533.0_1.0,46.0
26529.0_4.0,28.0
3224.0_2.0,40.0
17218.0_2.0,65.0
7263.0_2.0,41.0
19727.0_2.0,41.0
9768.0_3.0,86.0
15702.0_2.0,63.0
25711.0_3.0,11.0
18099.0_5.0,9.0
22263.0_1.0,42.0
21665.0_1.0,30.0
31674.0_2.0,51.0
15715.0_5.0,48.0
19741.0_2.0,32.0
29750.0_3.0,20.0
19398.0_3.0,22.0
8524.0_3.0,17.0
26516.0_1.0,80.0
24007.0_1.0,53.0
14552.0_1.0,62.0
9011.0_3.0,26.0
30104.0_4.0,3.0
9218.0_1.0,46.0
9446.0_4.0,4.0
23752.0_3.0,30.0
32613.0_4.0,19.0
2298.0_3.0,13.0
1587.0_1.0,55.0
27397.0_4.0,26.0
20366.0_3.0,30.0
10848.0_1.0,87.0
30752.0_1.0,33.0
2526.0_3.0,28.0
18480.0_1.0,85.0
23202.0_3.0,5.0
30697.0_3.0,49.0
30426.0_3.0,10.0
17768.0_2.0,23.0
32500.0_2.0,39.0
26187.0_2.0,56.0
9996.0_4.0,50.0
23409.0_1.0,79.0
33418.0_2.0,35.0
1265.0_2.0,49.0
4600.0_2.0,20.0
16583.0_5.0,8.0
6606.0_1.0,80.0
7585.0_1.0,43.0
24107.0_1.0,53.0
189.0_2.0,66.0
2059.0_2.0,83.0
33633.0_2.0,45.0
17292.0_3.0,46.0
23752.0_4.0,27.0
1030.0_2.0,40.0
29857.0_2.0,57.0
4894.0_1.0,67.0
1828.0_1.0,60.0
18553.0_1.0,63.0
9457.0_2.0,89.0
18086.0_2.0,44.0
26989.0_2.0,33.0
17571.0_3.0,48.0
8272.0_2.0,72.0
10848.0_2.0,30.0
34331.0_2.0,66.0
21917.0_2.0,47.0
30752.0_2.0,32.0
20180.0_1.0,30.0
17533.0_5.0,16.0
22148.0_3.0,11.0
12619.0_1.0,62.0
6981.0_2.0,48.0
9768.0_1.0,35.0
13027.0_4.0,17.0
10596.0_3.0,24.0
8524.0_1.0,56.0
23061.0_1.0,36.0
13180.0_3.0,22.0
23624.0_1.0,40.0
4171.0_1.0,30.0
833.0_1.0,67.0
14441.0_1.0,50.0
5110.0_3.0,5.0
12032.0_4.0,18.0
6565.0_3.0,19.0
22830.0_2.0,39.0
9672.0_2.0,62.0
24322.0_1.0,44.0
1480.0_1.0,52.0
2526.0_1.0,60.0
18099.0_4.0,35.0
13528.0_3.0,23.0
30987.0_1.0,47.0
18587.0_1.0,52.0
366.0_2.0,70.0
12555.0_1.0,50.0
4709.0_3.0,22.0
11358.0_3.0,18.0
17107.0_3.0,25.0
2920.0_2.0,38.0
22363.0_3.0,12.0
32372.0_4.0,3.0
34365.0_2.0,67.0
26699.0_3.0,4.0
25670.0_3.0,40.0
13242.0_4.0,27.0
30298.0_5.0,45.0
29571.0_3.0,33.0
34186.0_1.0,40.0
16008.0_1.0,22.0
28146.0_3.0,6.0
21390.0_1.0,70.0
13432.0_2.0,65.0
13532.0_1.0,64.0
4133.0_1.0,45.0
4519.0_1.0,45.0
4412.0_1.0,33.0
11345.0_1.0,65.0
21354.0_2.0,33.0
12770.0_1.0,57.0
19526.0_3.0,32.0
29535.0_4.0,5.0
33919.0_1.0,45.0
24501.0_2.0,52.0
31996.0_2.0,58.0
15246.0_1.0,48.0
8283.0_1.0,96.0
14004.0_4.0,19.0
17983.0_4.0,20.0
2285.0_1.0,48.0
31685.0_1.0,30.0
15248.0_4.0,19.0
19240.0_4.0,37.0
25029.0_3.0,24.0
24222.0_2.0,56.0
35150.0_1.0,52.0
8057.0_2.0,45.0
17343.0_1.0,55.0
16835.0_3.0,17.0
19063.0_2.0,71.0
19797.0_1.0,54.0
23714.0_4.0,35.0
13231.0_1.0,64.0
34438.0_2.0,41.0
19942.0_2.0,38.0
16694.0_2.0,78.0
1922.0_4.0,29.0
871.0_1.0,63.0
6105.0_3.0,3.0
13065.0_2.0,50.0
28848.0_1.0,23.0
10741.0_4.0,28.0
12582.0_2.0,49.0
20144.0_6.0,30.0
4794.0_2.0,41.0
15461.0_1.0,57.0
16402.0_6.0,17.0
1728.0_2.0,56.0
5733.0_4.0,14.0
21531.0_2.0,60.0
30140.0_5.0,23.0
24081.0_1.0,50.0
24360.0_1.0,78.0
25389.0_1.0,40.0
30949.0_1.0,36.0
31169.0_5.0,33.0
12911.0_2.0,55.0
26844.0_4.0,59.0
8172.0_3.0,30.0
28008.0_1.0,49.0
23496.0_5.0,15.0
15740.0_1.0,60.0
18632.0_7.0,0.0
6320.0_3.0,30.0
12519.0_2.0,43.0
14185.0_2.0,43.0
14876.0_5.0,9.0
16223.0_1.0,28.0
8424.0_2.0,48.0
29093.0_1.0,70.0
7941.0_2.0,58.0
16400.0_3.0,31.0
2705.0_2.0,60.0
22839.0_2.0,40.0
34653.0_2.0,60.0
35351.0_2.0,6.0
19385.0_2.0,50.0
32133.0_3.0,19.0
2097.0_2.0,54.0
5432.0_1.0,85.0
31495.0_3.0,35.0
6239.0_2.0,46.0
15896.0_1.0,72.0
23396.0_3.0,56.0
10402.0_3.0,23.0
9813.0_3.0,16.0
12783.0_3.0,27.0
21810.0_2.0,65.0
26505.0_3.0,4.0
10225.0_1.0,65.0
32144.0_2.0,55.0
210.0_2.0,86.0
4783.0_3.0,68.0
19430.0_2.0,42.0
18406.0_3.0,23.0
15574.0_3.0,10.0
8209.0_2.0,75.0
6299.0_3.0,76.0
6642.0_1.0,46.0
6870.0_4.0,11.0
5217.0_1.0,29.0
12834.0_1.0,70.0
10325.0_1.0,25.0
10440.0_1.0,54.0
7954.0_4.0,43.0
12734.0_2.0,72.0
33488.0_1.0,40.0
16379.0_3.0,34.0
18888.0_3.0,46.0
26831.0_2.0,45.0
23825.0_2.0,85.0
34327.0_4.0,15.0
17091.0_2.0,29.0
3213.0_4.0,19.0
24145.0_1.0,40.0
25570.0_1.0,33.0
15726.0_2.0,37.0
13217.0_2.0,38.0
16272.0_3.0,49.0
7726.0_2.0,32.0
9800.0_1.0,48.0
14541.0_4.0,16.0
11093.0_2.0,61.0
28837.0_2.0,58.0
5771.0_2.0,78.0
10730.0_5.0,19.0
12568.0_3.0,4.0
7404.0_3.0,10.0
14085.0_2.0,51.0
24094.0_3.0,25.0
30842.0_3.0,60.0
33121.0_2.0,55.0
9913.0_2.0,44.0
21316.0_2.0,69.0
11701.0_2.0,63.0
32244.0_1.0,70.0
2274.0_2.0,65.0
24872.0_4.0,33.0
33307.0_3.0,32.0
16044.0_1.0,44.0
14849.0_1.0,35.0
32769.0_6.0,34.0
26616.0_1.0,68.0
14275.0_6.0,1.0
14085.0_3.0,26.0
23202.0_2.0,64.0
11019.0_3.0,12.0
7152.0_3.0,12.0
32500.0_3.0,19.0
1406.0_2.0,65.0
6465.0_1.0,81.0
17232.0_3.0,1.0
6015.0_2.0,31.0
17181.0_2.0,48.0
27303.0_4.0,10.0
34753.0_1.0,36.0
26149.0_2.0,64.0
24872.0_3.0,17.0
34881.0_4.0,25.0
16735.0_4.0,4.0
10440.0_2.0,82.0
2575.0_4.0,22.0
22197.0_5.0,15.0
31625.0_1.0,48.0
14098.0_5.0,5.0
10046.0_1.0,37.0
26831.0_1.0,43.0
20556.0_1.0,62.0
29200.0_2.0,59.0
17288.0_1.0,47.0
18227.0_3.0,7.0
33066.0_2.0,34.0
16268.0_5.0,2.0
15359.0_2.0,42.0
6921.0_1.0,45.0
10073.0_1.0,64.0
29055.0_1.0,54.0
19398.0_4.0,19.0
20089.0_2.0,35.0
26364.0_2.0,21.0
13854.0_1.0,62.0
4568.0_2.0,65.0
17567.0_1.0,18.0
28502.0_1.0,52.0
26554.0_1.0,31.0
34199.0_5.0,20.0
722.0_4.0,5.0
1621.0_3.0,17.0
34299.0_4.0,13.0
32579.0_2.0,60.0
9118.0_1.0,40.0
16950.0_4.0,18.0
17433.0_1.0,31.0
28223.0_1.0,47.0
16078.0_1.0,64.0
26087.0_2.0,50.0
23309.0_1.0,38.0
33318.0_2.0,40.0
12783.0_4.0,24.0
18517.0_1.0,60.0
34691.0_1.0,82.0
11200.0_3.0,14.0
15474.0_3.0,17.0
1365.0_4.0,26.0
6706.0_1.0,28.0
13639.0_1.0,48.0
7114.0_4.0,22.0
21499.0_4.0,18.0
15574.0_2.0,49.0
7630.0_1.0,48.0
4794.0_1.0,42.0
14326.0_3.0,21.0
7163.0_2.0,68.0
10540.0_1.0,73.0
31169.0_4.0,24.0
6680.0_1.0,66.0
5733.0_3.0,18.0
545.0_3.0,30.0
26731.0_2.0,40.0
16046.0_5.0,12.0
26543.0_3.0,8.0
15796.0_2.0,40.0
22504.0_1.0,50.0
13387.0_1.0,89.0
11023.0_2.0,50.0
12693.0_3.0,27.0
6427.0_1.0,26.0
15941.0_3.0,68.0
7449.0_6.0,7.0
18442.0_3.0,17.0
28451.0_4.0,21.0
32835.0_1.0,30.0
10048.0_5.0,7.0
12519.0_1.0,45.0
34030.0_1.0,26.0
11635.0_4.0,17.0
4472.0_2.0,54.0
29307.0_1.0,57.0
10261.0_1.0,55.0
20618.0_1.0,40.0
30627.0_2.0,30.0
17900.0_1.0,59.0
23852.0_3.0,20.0
24007.0_2.0,18.0
9011.0_2.0,53.0
23524.0_1.0,33.0
21015.0_1.0,35.0
21343.0_3.0,3.0
26590.0_1.0,50.0
13206.0_4.0,35.0
7990.0_4.0,17.0
2564.0_1.0,46.0
7297.0_1.0,65.0
30697.0_2.0,62.0
17768.0_3.0,20.0
32600.0_2.0,60.0
2752.0_1.0,49.0
23573.0_3.0,23.0
14776.0_2.0,60.0
26339.0_1.0,55.0
7598.0_3.0,30.0
7440.0_2.0,57.0
10696.0_2.0,50.0
28773.0_3.0,80.0
3559.0_1.0,52.0
30102.0_1.0,35.0
17719.0_1.0,47.0
31024.0_2.0,80.0
18265.0_2.0,45.0
2741.0_2.0,52.0
34186.0_2.0,35.0
13291.0_1.0,70.0
607.0_3.0,3.0
13532.0_2.0,62.0
32611.0_1.0,31.0
19852.0_1.0,78.0
7263.0_1.0,46.0
30942.0_6.0,26.0
1442.0_2.0,76.0
30980.0_5.0,9.0
21064.0_3.0,49.0
27497.0_4.0,18.0
28596.0_2.0,80.0
5481.0_4.0,11.0
27013.0_1.0,30.0
25818.0_1.0,33.0
15715.0_4.0,50.0
14074.0_4.0,15.0
9994.0_1.0,79.0
31636.0_4.0,30.0
9446.0_3.0,12.0
23959.0_2.0,55.0
11394.0_3.0,8.0
4579.0_1.0,62.0
31346.0_1.0,21.0
21891.0_1.0,58.0
17934.0_1.0,62.0
22830.0_3.0,10.0
20366.0_2.0,58.0
2526.0_2.0,54.0
7259.0_2.0,60.0
15930.0_4.0,27.0
26187.0_1.0,54.0
4709.0_4.0,14.0
33418.0_1.0,90.0
27241.0_4.0,25.0
4858.0_1.0,41.0
1265.0_1.0,48.0
29522.0_1.0,48.0
22598.0_2.0,50.0
4713.0_3.0,17.0
16583.0_4.0,10.0
29356.0_3.0,15.0
31459.0_3.0,13.0
22698.0_1.0,28.0
31124.0_1.0,60.0
18086.0_1.0,44.0
21520.0_4.0,17.0
17218.0_1.0,62.0
9772.0_1.0,50.0
19727.0_1.0,40.0
6230.0_2.0,36.0
15702.0_1.0,60.0
25711.0_2.0,48.0
3448.0_3.0,11.0
23637.0_3.0,4.0
29019.0_2.0,4.0
9768.0_2.0,88.0
28696.0_1.0,57.0
33855.0_1.0,51.0
2349.0_1.0,80.0
19741.0_3.0,11.0
29750.0_4.0,25.0
13027.0_3.0,50.0
20189.0_1.0,60.0
18707.0_5.0,33.0
11560.0_1.0,47.0
3774.0_1.0,18.0
29356.0_2.0,45.0
12088.0_1.0,56.0
31685.0_2.0,28.0
19285.0_2.0,34.0
19240.0_3.0,73.0
4208.0_1.0,49.0
25306.0_1.0,38.0
14631.0_4.0,10.0
19752.0_1.0,69.0
24608.0_1.0,72.0
32669.0_3.0,32.0
30942.0_3.0,2.0
4709.0_2.0,53.0
30987.0_2.0,52.0
8759.0_3.0,42.0
10741.0_5.0,23.0
2920.0_3.0,6.0
12043.0_2.0,55.0
2274.0_1.0,58.0
6791.0_1.0,51.0
34365.0_3.0,62.0
26091.0_7.0,4.0
5878.0_1.0,45.0
9256.0_2.0,75.0
25054.0_2.0,30.0
189.0_3.0,35.0
11750.0_2.0,50.0
23752.0_5.0,24.0
1030.0_1.0,42.0
13287.0_2.0,36.0
11795.0_1.0,39.0
4423.0_1.0,34.0
7954.0_5.0,38.0
13242.0_3.0,28.0
3725.0_1.0,57.0
22805.0_3.0,28.0
18743.0_4.0,28.0
8272.0_1.0,36.0
14416.0_4.0,6.0
21866.0_1.0,42.0
6780.0_4.0,21.0
7775.0_2.0,62.0
9723.0_1.0,65.0
33919.0_2.0,45.0
25521.0_1.0,58.0
20871.0_3.0,20.0
32182.0_1.0,50.0
29571.0_2.0,65.0
26004.0_1.0,57.0
29535.0_5.0,7.0
3258.0_2.0,63.0
19690.0_2.0,57.0
19931.0_4.0,19.0
33228.0_1.0,28.0
1265.0_4.0,17.0
3213.0_3.0,21.0
13180.0_4.0,19.0
19475.0_2.0,24.0
1721.0_2.0,37.0
28837.0_5.0,10.0
31495.0_2.0,70.0
822.0_3.0,26.0
4171.0_2.0,29.0
867.0_2.0,58.0
7990.0_2.0,42.0
27898.0_3.0,0.0
8974.0_3.0,24.0
29560.0_1.0,74.0
8057.0_1.0,45.0
35340.0_2.0,32.0
17768.0_5.0,17.0
13231.0_2.0,50.0
1480.0_4.0,23.0
35385.0_1.0,50.0
13754.0_1.0,58.0
366.0_1.0,80.0
26505.0_2.0,64.0
16694.0_1.0,45.0
31962.0_1.0,29.0
33191.0_2.0,50.0
11358.0_4.0,17.0
871.0_2.0,61.0
28848.0_2.0,50.0
9508.0_1.0,40.0
20144.0_5.0,8.0
23562.0_1.0,45.0
19430.0_3.0,10.0
1766.0_1.0,80.0
5622.0_2.0,48.0
12557.0_5.0,25.0
31269.0_1.0,48.0
2014.0_2.0,38.0
2059.0_1.0,23.0
6299.0_6.0,3.0
25670.0_2.0,68.0
2976.0_3.0,10.0
34141.0_1.0,65.0
8936.0_1.0,79.0
5117.0_1.0,90.0
8748.0_2.0,63.0
16008.0_2.0,74.0
13432.0_3.0,37.0
24823.0_1.0,48.0
7764.0_1.0,71.0
15024.0_1.0,53.0
10374.0_3.0,51.0
10837.0_2.0,28.0
32946.0_2.0,29.0
3874.0_2.0,63.0
24501.0_3.0,43.0
25210.0_4.0,16.0
33381.0_2.0,58.0
10696.0_1.0,52.0
14074.0_2.0,50.0
24772.0_3.0,30.0
18491.0_1.0,72.0
7297.0_2.0,57.0
2705.0_3.0,36.0
2097.0_3.0,20.0
24145.0_2.0,70.0
23161.0_1.0,30.0
25129.0_3.0,20.0
32801.0_2.0,60.0
15851.0_1.0,75.0
7549.0_1.0,40.0
35240.0_1.0,65.0
14541.0_1.0,47.0
23714.0_3.0,7.0
1580.0_1.0,45.0
11635.0_3.0,19.0
29207.0_1.0,58.0
18517.0_3.0,26.0
18276.0_1.0,35.0
16368.0_3.0,27.0
15058.0_3.0,6.0
20221.0_1.0,25.0
26654.0_3.0,20.0
30185.0_3.0,48.0
21966.0_2.0,34.0
26699.0_2.0,24.0
32694.0_3.0,39.0
35025.0_1.0,55.0
21531.0_1.0,66.0
30140.0_4.0,25.0
25389.0_2.0,38.0
33678.0_4.0,13.0
33778.0_1.0,67.0
12519.0_3.0,15.0
17678.0_2.0,70.0
15740.0_2.0,32.0
17578.0_1.0,19.0
14185.0_1.0,58.0
17533.0_2.0,51.0
21817.0_2.0,65.0
16268.0_1.0,49.0
16223.0_2.0,28.0
11209.0_3.0,8.0
1506.0_2.0,56.0
29712.0_3.0,74.0
29757.0_2.0,85.0
27864.0_1.0,30.0
7630.0_2.0,48.0
32133.0_2.0,41.0
23061.0_4.0,28.0
15726.0_3.0,6.0
33117.0_3.0,14.0
13217.0_3.0,19.0
12233.0_2.0,49.0
31484.0_1.0,36.0
32193.0_2.0,41.0
34977.0_2.0,42.0
33993.0_1.0,50.0
32468.0_2.0,65.0
33177.0_3.0,40.0
23396.0_4.0,28.0
5771.0_3.0,41.0
20833.0_1.0,80.0
33166.0_2.0,35.0
15169.0_2.0,27.0
2716.0_4.0,35.0
33121.0_3.0,31.0
24809.0_2.0,46.0
10225.0_2.0,59.0
17793.0_1.0,81.0
20006.0_1.0,30.0
4783.0_2.0,77.0
21316.0_1.0,39.0
11535.0_2.0,67.0
13570.0_7.0,38.0
21205.0_2.0,51.0
33443.0_1.0,48.0
19537.0_1.0,63.0
12734.0_3.0,29.0
23496.0_2.0,48.0
18227.0_1.0,39.0
34331.0_5.0,1.0
13718.0_4.0,21.0
18632.0_6.0,4.0
3047.0_6.0,25.0
5266.0_1.0,35.0
28513.0_2.0,28.0
581.0_1.0,48.0
23825.0_1.0,80.0
34476.0_1.0,40.0
9471.0_2.0,66.0
13539.0_1.0,24.0
5722.0_4.0,10.0
17422.0_3.0,16.0
12081.0_4.0,5.0
18777.0_2.0,84.0
28558.0_1.0,51.0
10551.0_1.0,37.0
27248.0_1.0,30.0
20946.0_4.0,10.0
2575.0_3.0,23.0
16925.0_5.0,9.0
25009.0_11.0,2.0
6717.0_1.0,46.0
25545.0_5.0,3.0
30641.0_1.0,35.0
27815.0_1.0,61.0
20106.0_2.0,38.0
18227.0_2.0,36.0
31625.0_2.0,45.0
17243.0_1.0,52.0
6239.0_5.0,10.0
20556.0_2.0,62.0
13677.0_1.0,43.0
16234.0_3.0,38.0
20511.0_3.0,40.0
15941.0_4.0,30.0
7404.0_4.0,8.0
7449.0_3.0,75.0
15715.0_7.0,12.0
20089.0_3.0,2.0
5481.0_1.0,45.0
5722.0_3.0,12.0
29010.0_1.0,40.0
19398.0_5.0,16.0
4568.0_1.0,58.0
24371.0_3.0,3.0
20500.0_5.0,7.0
26364.0_1.0,21.0
9111.0_2.0,61.0
26554.0_2.0,33.0
7916.0_2.0,77.0
4523.0_2.0,12.0
6932.0_1.0,90.0
20321.0_2.0,6.0
27538.0_3.0,10.0
19140.0_1.0,40.0
27563.0_2.0,9.0
26599.0_1.0,55.0
17934.0_2.0,68.0
32769.0_5.0,32.0
15726.0_4.0,3.0
20366.0_1.0,63.0
24883.0_1.0,60.0
16950.0_1.0,58.0
221.0_1.0,31.0
9156.0_1.0,63.0
